"","tot_surf_area","npe_area","fa_enpr","RMSD","fa_enppr","molmass_ea","avg_dev","euc_dist","ssp","sdc","X","X.1","s","t","u"
"6439",13487.5,3118.17,0.23118,2.114,146.463,1867745.033,213.459,20282.63,0,31.6792,NA,NA,NA,NA,NA
"6440",8920.89,1906.24,0.21368,2.804,100.19,1229522.133,131.309,4121.13,0,34.1118,NA,NA,NA,NA,NA
"6441",14313.1,3985.8,0.27847,3.835,178.661,1990754.648,209.045,4968.54,0,28.9449,NA,NA,NA,NA,NA
"6442",7775.81,1861.29,0.23936,9.756,86.458,1128597.799,108.714,3218.37,0,38.7481,NA,NA,NA,NA,NA
"6443",15705.6,4137.15,0.26341,3.969,252.981,2151423.112,256.301,4825.5,0,27.342,NA,NA,NA,NA,NA
"6444",14089.5,4626.06,0.32833,3.093,177.7,2078119.955,257.96,4937.37,0,27.7171,NA,NA,NA,NA,NA
"6445",8597.38,3388.38,0.39411,13.85,79.818,1176036.934,126.761,4046.73,0,34.4239,NA,NA,NA,NA,NA
"6446",7468.6,2202.64,0.29492,1.357,81.7839,1004288.785,132.063,3391.65,0,36.8544,NA,NA,NA,NA,NA
"6447",8873.58,2543.22,0.2866,1.06,97.2226,1225871.019,148.26,3314.59,0,36.1902,NA,NA,NA,NA,NA
"6448",5355.38,1762.02,0.32901,6.087,54.5183,733806.2066,75.4034,3104.22,0,40.1471,NA,NA,NA,NA,NA
"6449",14835.4,3857.71,0.26003,4.269,177.295,2029992.999,248.648,5242.44,0,25.4219,NA,NA,NA,NA,NA
"6450",9377.14,2964.56,0.31614,12.941,77.6937,1304002.264,123.383,3418.49,0,37.7863,NA,NA,NA,NA,NA
"6451",7334.93,1815.21,0.24747,4.34,67.3003,1069631.934,79.2714,2617.43,0,40.1323,NA,NA,NA,NA,NA
"6452",7468.82,2692.22,0.36046,7.502,65.22,1011814.047,123.016,3977.51,0,36.3775,NA,NA,NA,NA,NA
"6453",10207.8,3108.32,0.3045,3.15,92.2837,1401585.477,143.774,3756,0,35.4529,NA,NA,NA,NA,NA
"6454",11227.5,3174.02,0.2827,1.591,122.365,1570937.393,178.453,4201.3,0,32.906,NA,NA,NA,NA,NA
"6455",8363.73,2666.71,0.31884,11.092,94.4974,1131260.57,128.05,3053.36,0,39.2491,NA,NA,NA,NA,NA
"6456",17041.6,5687.69,0.33375,9.084,197.843,2433574.897,283.935,5336.68,0,24.4144,NA,NA,NA,NA,NA
"6457",4031.35,1296.29,0.32155,11.912,35.6707,551807.2337,47.2597,1405.87,0,44.2627,NA,NA,NA,NA,NA
"6458",9005.05,3142.66,0.34898,14.148,106.681,1259372.436,138.385,4194.01,0,31.8519,NA,NA,NA,NA,NA
"6459",4100.53,1544.64,0.37669,9.555,26.6532,563940.8342,52.522,2076.32,0,45.0142,NA,NA,NA,NA,NA
"6460",11455.9,3002.18,0.26206,0.896,131.92,1590352.1,183.534,4749.56,0,28.3347,NA,NA,NA,NA,NA
"6461",5258.04,1546.91,0.29419,2.506,44.9122,728479.8565,66.1432,2104.78,0,43.7854,NA,NA,NA,NA,NA
"6462",18732.2,5651.96,0.30172,2.705,268.821,2541469.574,308.224,5773.15,0,21.3252,NA,NA,NA,NA,NA
"6463",7765.8,3046.22,0.39226,10.585,76.3482,1072139.144,125.826,3479.71,0,37.5455,NA,NA,NA,NA,NA
"6464",7919.79,2040.53,0.25764,3.828,86.9105,1079284.446,122.645,3843.68,0,35.468,NA,NA,NA,NA,NA
"6465",6366.67,2071.97,0.32544,13.373,55.3635,897964.1571,96.5772,2535.75,0,41.8374,NA,NA,NA,NA,NA
"6466",9648.12,3609.84,0.37414,20.851,69.9805,1399909.697,131.526,4132.7,0,38.6319,NA,NA,NA,NA,NA
"6467",10671.9,3616.94,0.33892,0,91.7696,1478062.386,138.81,5619.54,0,46.5464,NA,NA,NA,NA,NA
"6468",11536.3,2655.84,0.23021,1,149.076,1627876.197,182.396,4606.9,0,29.9664,NA,NA,NA,NA,NA
"6469",8095.05,1743.51,0.21537,1.648,98.407,1112828.188,111.09,3334.74,0,34.9575,NA,NA,NA,NA,NA
"6470",10382.5,4041.52,0.38926,4.03,107.118,1451085.376,142.777,3803.68,0,35.2683,NA,NA,NA,NA,NA
"6471",16418.9,3705,0.22565,2.175,213.956,2252013.676,257.843,5260.18,0,24.3949,NA,NA,NA,NA,NA
"6472",14084.4,4328.2,0.3073,2.07,158.201,1971617.891,234.535,4470,0,29.7776,NA,NA,NA,NA,NA
"6473",9926.79,3276.65,0.33008,11.485,102.039,1386953.422,159.682,4094.99,0,33.951,NA,NA,NA,NA,NA
"6474",9597.56,3297.93,0.34362,6.367,98.2273,1377070.85,119.271,4137.55,0,32.3869,NA,NA,NA,NA,NA
"6475",7754.49,2130.51,0.27474,14.956,71.2226,1089027.206,101.806,3181.25,0,36.1557,NA,NA,NA,NA,NA
"6476",7912.89,3018.4,0.38145,12.81,70.5479,1130567.626,107.152,3490.62,0,37.4996,NA,NA,NA,NA,NA
"6477",14741.4,4975.1,0.33749,6.628,155.985,2005187.371,221.769,5476.04,0,30.7288,NA,NA,NA,NA,NA
"6478",7239.39,2107.87,0.29116,0.701,75.8913,987175.4424,114.998,3070.11,0,39.4591,NA,NA,NA,NA,NA
"6479",14944.5,4812.55,0.32202,18.408,96.3226,2074735.544,207.939,10845.93,0,30.6431,NA,NA,NA,NA,NA
"6480",9098.45,2900.04,0.31874,6.776,79.8297,1310480.956,105.409,3477.26,0,38.2878,NA,NA,NA,NA,NA
"6481",11871,4991.84,0.4205,15.676,103.518,1683858.434,161.12,4599.6,0,34.2444,NA,NA,NA,NA,NA
"6482",6839.31,1495.28,0.21863,8.502,61.5679,934017.6573,95.7433,3136.68,0,39.0042,NA,NA,NA,NA,NA
"6483",12325.3,2599.68,0.21092,2.47,153.747,1730273.682,181.06,4677.59,0,29.1947,NA,NA,NA,NA,NA
"6484",10808.7,3807.06,0.35222,19.114,103.474,1497679.546,154.616,5081.6,0,33.2789,NA,NA,NA,NA,NA
"6485",6754.61,2373.34,0.35136,2.844,80.7047,918372.806,100.286,3221.68,0,38.361,NA,NA,NA,NA,NA
"6486",8188.5,1957.58,0.23906,1.649,89.5956,1139808.512,106.83,3866.72,0,34.7729,NA,NA,NA,NA,NA
"6487",5801.7,897.05,0.15461,4.11,53.258,800329.4647,64.1319,3008.23,0,39.7153,NA,NA,NA,NA,NA
"6488",6443.96,2557.5,0.39688,13.966,71.782,857333.3552,125.27,3543.99,0,34.9108,NA,NA,NA,NA,NA
"6489",6627.09,1754.89,0.2648,1.644,88.896,922262.057,100.052,3864.24,0,36.0669,NA,NA,NA,NA,NA
"6490",22164.4,7614.83,0.34356,2.67,182.68,3147776.458,362.872,15827.65,0,26.6866,NA,NA,NA,NA,NA
"6491",4196,1257.53,0.29969,11.842,34.1353,578272.4165,50.9028,1399.62,0,44.4197,NA,NA,NA,NA,NA
"6492",7438.17,2400.31,0.3227,15.457,58.8402,1021904.732,103.172,2851.28,0,38.6022,NA,NA,NA,NA,NA
"6493",12536.5,2790.01,0.22255,1.858,169.726,1712692.464,213.087,4760.93,0,28.5778,NA,NA,NA,NA,NA
"6494",7325.4,2248.08,0.30688,4.153,62.9032,1005939.152,85.4226,3244.61,0,38.4427,NA,NA,NA,NA,NA
"6495",8298.63,2543.12,0.30645,1.769,85.6459,1170889.719,138.033,3602.58,0,35.5267,NA,NA,NA,NA,NA
"6496",5304.28,1383.65,0.26085,2.901,52.1932,731583.1239,80.7393,2280.51,0,42.3447,NA,NA,NA,NA,NA
"6497",11132.9,2892.02,0.25977,2.755,144.848,1588752.775,155.848,4089.94,0,32.7887,NA,NA,NA,NA,NA
"6498",12004.5,2861.04,0.23833,1.984,144.048,1665204.278,194.574,4083.45,0,32.2986,NA,NA,NA,NA,NA
"6499",12190.4,3848.53,0.3157,2.817,106.016,1699094.619,178.475,4403.55,0,32.7114,NA,NA,NA,NA,NA
"6500",10139.7,3326.75,0.32809,3.763,89.2685,1378191.281,165.742,6148.48,0,32.3082,NA,NA,NA,NA,NA
"6501",4103.07,1604.7,0.39109,10.231,37.027,555002.6907,57.8253,1355.76,0,44.5515,NA,NA,NA,NA,NA
"6502",9434.74,1708.93,0.18113,0.737,93.702,1340197.117,134.866,4162.39,0,33.83,NA,NA,NA,NA,NA
"6503",7465.76,2352.87,0.31515,18.49,69.3976,1053257.243,108.254,2819.51,0,39.0825,NA,NA,NA,NA,NA
"6504",5601.37,1260,0.22494,13.097,45.152,796250.9142,78.5922,2347.41,0,42.0778,NA,NA,NA,NA,NA
"6505",10278.8,3969.74,0.3862,16.495,87.3671,1443521.978,153.579,3583.64,0,36.3171,NA,NA,NA,NA,NA
"6506",6720.06,1947.93,0.28986,14.964,70.1575,933926.7464,102.141,3521.38,0,37.7396,NA,NA,NA,NA,NA
"6507",9228.89,2179.11,0.23611,3.084,117.071,1279926.531,145.08,4154.28,0,32.168,NA,NA,NA,NA,NA
"6508",8954.98,2875.51,0.3211,1.5,86.3573,1241044.72,122.45,4088.65,0,34.6683,NA,NA,NA,NA,NA
"6509",4894.07,1460.8,0.29848,1.975,42.8976,676827.9371,64.2222,1887.99,0,43.6322,NA,NA,NA,NA,NA
"6510",6688.24,1781.11,0.2663,16.224,57.2799,914711.5911,79.1612,2610.01,0,39.1488,NA,NA,NA,NA,NA
"6511",8968.43,3258.61,0.36334,11.763,63.8995,1284685.954,120.052,4404.36,0,39.0288,NA,NA,NA,NA,NA
"6512",9380.67,2674.2,0.28507,12.771,75.3992,1339188.04,98.9648,3506.3,0,34.1366,NA,NA,NA,NA,NA
"6513",10239,2472.4,0.24146,1.88,111.817,1427301.511,132.623,4280.63,0,34.0515,NA,NA,NA,NA,NA
"6514",12613.5,4069.72,0.32264,20.55,153.499,1794409.954,189.232,4758.32,0,29.4247,NA,NA,NA,NA,NA
"6515",9146.84,3304.44,0.36126,2.453,126.482,1200469.485,189.959,4352.59,0,31.5023,NA,NA,NA,NA,NA
"6516",10574,2757.18,0.26075,2.982,92.9895,1454712.855,143.942,3670.16,0,37.27,NA,NA,NA,NA,NA
"6517",7156.47,2497.02,0.34891,15.402,65.8272,1001072.39,108.656,3186.01,0,39.0222,NA,NA,NA,NA,NA
"6518",13416.1,4378.93,0.32639,5.387,159.69,1945472.257,226.214,4592.64,0,28.3542,NA,NA,NA,NA,NA
"6519",10372.3,3464.9,0.33405,3.298,106.171,1472704.613,149.584,3886.27,0,34.7168,NA,NA,NA,NA,NA
"6520",5436.13,1127.83,0.20746,1.299,49.6626,779457.9171,70.8852,2849.13,0,40.2915,NA,NA,NA,NA,NA
"6521",9913.39,2716.84,0.27405,1.799,105.164,1409704.793,148.821,3983.45,0,33.4296,NA,NA,NA,NA,NA
"6522",10033.8,2928.35,0.29184,3.512,104.901,1410602.412,165.487,4188.93,0,33.7669,NA,NA,NA,NA,NA
"6523",9156.66,2136.38,0.23331,8.561,90.9106,1249585.06,94.5775,3719.81,0,36.3993,NA,NA,NA,NA,NA
"6524",7149.3,1956.24,0.27362,7.602,58.4411,955806.2566,99.6046,3442.19,0,33.6859,NA,NA,NA,NA,NA
"6525",9876.34,2216.62,0.22443,3.115,111.32,1378370.875,150.008,4267.57,0,33.3585,NA,NA,NA,NA,NA
"6526",17588.8,5473.93,0.31121,17.555,201.299,2537703.572,282.558,5205.86,0,21.8786,NA,NA,NA,NA,NA
"6527",6873.28,2201.98,0.32036,1.574,63.9597,932655.3511,98.3268,3136.24,0,40.1082,NA,NA,NA,NA,NA
"6528",8582.61,2140.11,0.24935,6.974,96.0488,1165650.302,97.7347,4002.35,0,33.9155,NA,NA,NA,NA,NA
"6529",6995.31,2305.71,0.3296,7.911,67.661,1003885.601,99.5618,3025.16,0,39.511,NA,NA,NA,NA,NA
"6530",10251.5,2378.31,0.23199,19.729,101.021,1430841.49,129.416,3966.14,0,33.8974,NA,NA,NA,NA,NA
"6531",8842.58,2648.88,0.29955,3.847,95.6847,1257162.964,125.612,3964.98,0,34.2769,NA,NA,NA,NA,NA
"6532",9342.26,2051.19,0.21956,0.679,107.742,1321233.527,143.413,3834.81,0,30.4497,NA,NA,NA,NA,NA
"6533",8006.85,2734.25,0.34148,10.321,91.4739,1103542.785,110.031,3614.95,0,35.7389,NA,NA,NA,NA,NA
"6534",6723.29,1837.39,0.27328,9.298,63.6112,890481.9292,94.8006,3304.91,0,36.7062,NA,NA,NA,NA,NA
"6535",16639.6,5119.79,0.30768,2.415,205.806,2186413.989,258.502,6027.02,0,21.6347,NA,NA,NA,NA,NA
"6536",11582,2121.53,0.18317,1.78,148.522,1639259.851,167.411,4628.02,0,29.8554,NA,NA,NA,NA,NA
"6537",13003.9,4249.25,0.32676,5.414,159.427,1799649.56,214.022,4751.23,0,28.9162,NA,NA,NA,NA,NA
"6538",9626.56,2299.34,0.23885,7.431,86.0977,1360820.163,119.19,3923.65,0,31.2276,NA,NA,NA,NA,NA
"6539",12176.6,3240.07,0.26608,17.979,118.671,1720538.284,127.879,4284.76,0,31.4439,NA,NA,NA,NA,NA
"6540",7699.47,2585.57,0.33581,16.25,86.9688,1065619.346,149.293,3930.64,0,35.9629,NA,NA,NA,NA,NA
"6541",7992.97,1641.57,0.20537,1.297,75.2794,1148861.376,99.0549,3899.06,0,34.8404,NA,NA,NA,NA,NA
"6542",6268.84,2180.53,0.34783,14.958,38.4629,853595.6643,86.0831,2340.69,0,42.3896,NA,NA,NA,NA,NA
"6543",6656.53,1848.21,0.27765,14.954,55.1203,944503.0306,80.5285,3044.79,0,39.9942,NA,NA,NA,NA,NA
"6544",7981.3,2167.77,0.2716,0.664,84.1934,1095115.391,112.783,3151.34,0,37.3486,NA,NA,NA,NA,NA
"6545",9323.32,2106.99,0.22599,2.009,106.068,1276915.766,141.153,4022.1,0,34.0019,NA,NA,NA,NA,NA
"6546",8128.22,2065.11,0.25406,0.543,102.048,1132897.328,128.465,3253.72,0,37.0608,NA,NA,NA,NA,NA
"6547",8005.51,2526.4,0.31558,6.666,74.3116,1117481.519,106.674,3983.58,0,33.7411,NA,NA,NA,NA,NA
"6548",8588.63,1862.36,0.21684,14.565,63.2444,1239749.27,85.3433,2638.38,0,39.8715,NA,NA,NA,NA,NA
"6549",16671.4,5867.05,0.35192,20.028,186.604,2335084.919,212.151,5212.22,0,26.1972,NA,NA,NA,NA,NA
"6550",13839.7,5351.24,0.38665,4.248,202.758,1887905.172,249.885,4554.75,0,29.0669,NA,NA,NA,NA,NA
"6551",12829.6,4358.82,0.33974,16.616,129.217,1859582.406,173.803,5065.72,0,30.9536,NA,NA,NA,NA,NA
"6552",7283.68,2523.66,0.34648,8.702,77.772,993579.2609,110.198,2856.86,0,36.4561,NA,NA,NA,NA,NA
"6553",6207.64,2011.92,0.3241,9.902,60.3985,823397.4571,92.8212,2875.42,0,38.8062,NA,NA,NA,NA,NA
"6554",6062.76,1636.36,0.2699,2.299,65.4945,760584.7838,96.5637,3118.61,0,39.3839,NA,NA,NA,NA,NA
"6555",6930.27,2279.88,0.32897,2.322,64.7813,937397.8425,99.2768,3130.43,0,40.3284,NA,NA,NA,NA,NA
"6556",8370.22,2003.54,0.23936,16.92,73.2703,1162739.833,99.372,3278.33,0,37.2061,NA,NA,NA,NA,NA
"6557",12589,4671.86,0.3711,19.936,145.637,1716666.93,223.392,4404.75,0,29.4069,NA,NA,NA,NA,NA
"6558",8107.84,2158.96,0.26628,0.993,89.6619,1111953.326,110.386,3106.1,0,37.2814,NA,NA,NA,NA,NA
"6559",8038.88,2718.8,0.3382,2.03,67.4519,1099764.577,108.817,3439.06,0,37.6532,NA,NA,NA,NA,NA
"6560",12476,5203.2,0.41705,15.787,111.872,1674820.285,196.643,5473.44,0,30.4094,NA,NA,NA,NA,NA
"6561",10223.3,3395.35,0.33211,6.423,93.6084,1467728.674,125.455,4237.84,0,32.3205,NA,NA,NA,NA,NA
"6562",5919.22,1911.53,0.32293,7.863,56.8068,809592.0611,82.3433,3198.9,0,39.5579,NA,NA,NA,NA,NA
"6563",11368.8,2671.45,0.23498,3.798,151.137,1608501.277,153.773,4137.46,0,32.3552,NA,NA,NA,NA,NA
"6564",7735.44,1706.44,0.2206,0,73.5278,1097281.645,104.053,3952.37,0,35.0952,NA,NA,NA,NA,NA
"6565",8122.11,2712.19,0.33392,5.637,79.0801,1108206.879,110.966,3049.51,0,38.5117,NA,NA,NA,NA,NA
"6566",10184.9,3902.79,0.38319,4.852,83.5975,1459947.458,142.382,4155.12,0,37.8189,NA,NA,NA,NA,NA
"6567",8896.38,2541.48,0.28567,8.089,63.0499,1232986.363,110.127,3853.49,0,38.9357,NA,NA,NA,NA,NA
"6568",10874.4,3317.07,0.30503,17.654,109.663,1543402.907,106.254,4614.03,0,31.1019,NA,NA,NA,NA,NA
"6569",21323.7,5525.24,0.25911,1.436,292.319,2909172.715,305.185,6575.69,0,18.7478,NA,NA,NA,NA,NA
"6570",13241.7,4498.04,0.33968,6.123,155.806,1851636.502,174.937,5267.2,0,27.9638,NA,NA,NA,NA,NA
"6571",9762.23,2528.9,0.25904,13.715,95.2434,1344463.097,126.659,4406.92,0,32.81,NA,NA,NA,NA,NA
"6572",15386.1,5360.52,0.3484,11.614,182.29,2111982.727,245.874,5022.02,0,24.7624,NA,NA,NA,NA,NA
"6573",9103.46,3156.88,0.34677,10.615,79.3131,1255931.919,126.015,3825.91,0,38.6994,NA,NA,NA,NA,NA
"6574",14352.8,4438.09,0.30921,5.296,162.167,1973320.78,208.971,4945.28,0,27.8663,NA,NA,NA,NA,NA
"6575",7858.94,2476.74,0.31514,12.985,56.3694,1074990.997,107.297,3211.7,0,39.6509,NA,NA,NA,NA,NA
"6576",7022.91,1986.72,0.28289,3.9,68.2657,957047.3618,101.914,3326.38,0,37.391,NA,NA,NA,NA,NA
"6577",13950.7,4930.53,0.35342,2.191,194.788,1915459.14,243.704,4600.37,0,29.053,NA,NA,NA,NA,NA
"6578",15867.3,5782.39,0.36442,2.748,188.831,2197210.032,256.74,6465.67,0,27.4834,NA,NA,NA,NA,NA
"6579",4900.15,1684.66,0.34379,12.548,45.0844,704775.5917,77.5523,2456.19,0,41.7881,NA,NA,NA,NA,NA
"6580",8973.75,2514.03,0.28015,2.403,102.126,1230894.334,119.136,3848.33,0,33.0969,NA,NA,NA,NA,NA
"6581",7057.84,2128.24,0.30154,3.907,69.6539,981940.9049,95.1842,3216.97,0,36.8669,NA,NA,NA,NA,NA
"6582",12324.7,3607.61,0.29271,2.791,134.939,1754394.932,175.431,4823.08,0,32.5177,NA,NA,NA,NA,NA
"6583",6777.58,2366.16,0.34911,1.142,60.8755,932674.8365,103.96,3880.75,0,35.9365,NA,NA,NA,NA,NA
"6584",15377.2,5085.76,0.33073,14.132,162.208,2197315.873,211.849,5159.63,0,23.7389,NA,NA,NA,NA,NA
"6585",8358.56,2755.36,0.32964,8.612,70.8682,1182521.109,106.719,4349.64,0,32.6957,NA,NA,NA,NA,NA
"6586",14073,4493.04,0.31926,2.776,189.854,1952091.567,233.609,4432.53,0,29.9378,NA,NA,NA,NA,NA
"6587",18928.8,5665.21,0.29929,4.94,239.753,2607859.656,310.339,5352.23,0,21.9962,NA,NA,NA,NA,NA
"6588",7829.4,1490.76,0.1904,1.737,79.342,1099387.328,103.305,3770.02,0,34.3319,NA,NA,NA,NA,NA
"6589",14553.6,4105.92,0.28212,0.838,194.666,2025578.538,219.844,5614.26,0,22.754,NA,NA,NA,NA,NA
"6590",8824.79,3389.73,0.38411,16.352,81.7551,1239037.042,132.12,4724.35,0,36.1224,NA,NA,NA,NA,NA
"6591",8516.94,2179.9,0.25594,2.473,107.051,1156961.661,112.911,3862.63,0,33.5121,NA,NA,NA,NA,NA
"6592",8267.72,2910.08,0.35198,13.485,66.0698,1168706.655,120.756,3505.19,0,37.5631,NA,NA,NA,NA,NA
"6593",6082.4,2297.54,0.37773,13.813,49.3295,851076.5129,79.7132,2592.56,0,40.6052,NA,NA,NA,NA,NA
"6594",14163.4,5407.85,0.38181,7.497,194.025,1876251.818,259.595,5105.05,0,26.8604,NA,NA,NA,NA,NA
"6595",7674.18,3075.1,0.4007,13.43,58.1026,1069378.016,109.923,3924.37,0,36.8735,NA,NA,NA,NA,NA
"6596",23288.5,6867.41,0.29488,3.479,307.649,3223206.313,359.175,6324.93,0,17.7804,NA,NA,NA,NA,NA
"6597",9385.21,2671.61,0.28466,2.2,98.0304,1300128.02,129.865,4193.32,0,33.9029,NA,NA,NA,NA,NA
"6598",8209.92,2440.75,0.29729,6.288,69.041,1173860.45,95.7438,3099.86,0,38.629,NA,NA,NA,NA,NA
"6599",7567.65,1861.07,0.24592,1.801,67.3103,1038976.369,103.677,3807,0,35.61,NA,NA,NA,NA,NA
"6600",8458.65,2463.57,0.29124,2.249,92.9328,1181808.804,120.998,3628.98,0,30.6827,NA,NA,NA,NA,NA
"6601",8744.99,3954.94,0.45225,14.444,59.4034,1206549.462,132.174,3540.04,0,37.4179,NA,NA,NA,NA,NA
"6602",13572.1,5421.78,0.39947,16.359,170.035,1880153.862,259.979,4392.62,0,27.4451,NA,NA,NA,NA,NA
"6603",4952.53,923.86,0.18654,0.641,47.0276,714967.1933,56.8426,2189.18,0,42.7872,NA,NA,NA,NA,NA
"6604",10458.6,3181.65,0.30421,18.053,96.8108,1509273.752,153.295,4236.47,0,32.8909,NA,NA,NA,NA,NA
"6605",4435.67,1358.04,0.30616,7.214,31.2413,625920.875,55.9526,2157.84,0,43.993,NA,NA,NA,NA,NA
"6606",9055.89,3444.81,0.38039,8.238,78.8231,1232434.57,133.73,3719,0,33.8806,NA,NA,NA,NA,NA
"6607",11765.5,2859.01,0.24299,2.746,147.236,1671451.624,162.461,4136.54,0,32.3206,NA,NA,NA,NA,NA
"6608",6937.77,2571.23,0.37061,1.181,61.8935,1015684.915,92.1794,3201.52,0,38.8614,NA,NA,NA,NA,NA
"6609",8308.03,2277.71,0.27415,13.438,69.3431,1154116.947,104.168,3451.08,0,36.4563,NA,NA,NA,NA,NA
"6610",5391.08,1980.42,0.36735,13.28,57.5833,724867.3707,74.4954,2829.44,0,40.1039,NA,NA,NA,NA,NA
"6611",5522.77,1983.34,0.35912,12.625,30.7379,784608.6602,71.7601,2655.49,0,41.9583,NA,NA,NA,NA,NA
"6612",9822.29,3737.94,0.38055,12.658,96.7213,1406525.533,154.221,3871.13,0,35.4367,NA,NA,NA,NA,NA
"6613",19641,4910.33,0.25,18.034,212.134,2677827.264,254.03,5944.7,0,22.345,NA,NA,NA,NA,NA
"6614",13126.7,5103.84,0.38881,11.561,99.1694,1779854.336,205.429,4496.59,0,37.0245,NA,NA,NA,NA,NA
"6615",4818.97,892.09,0.18512,0.78,43.26,692898.6101,58.0568,2184.95,0,42.8068,NA,NA,NA,NA,NA
"6616",8271.27,2356.68,0.28492,2.536,89.3558,1171606.407,100.451,4075.72,0,35.2039,NA,NA,NA,NA,NA
"6617",23339.9,7622.2,0.32657,11.535,261.093,3279902.798,322.823,5865.71,0,23.8144,NA,NA,NA,NA,NA
"6618",9557.43,2461.8,0.25757,2.575,99.1294,1359124.701,129.605,3655.08,0,35.585,NA,NA,NA,NA,NA
"6619",12949.4,3441.56,0.26576,16.173,114.176,1795076.257,156.061,4628.42,0,30.5532,NA,NA,NA,NA,NA
"6620",9505.62,2338.77,0.24604,1.977,110.064,1312856.786,137.548,4173.84,0,34.2083,NA,NA,NA,NA,NA
"6621",10493.6,2585.34,0.24637,1.389,126.245,1460323.114,162.384,4620.75,0,30.1075,NA,NA,NA,NA,NA
"6622",6125.29,892.72,0.14574,10.743,51.0668,849056.4375,63.2456,2781.69,0,41.4317,NA,NA,NA,NA,NA
"6623",6779.83,2180.77,0.32165,1.914,75.1377,919459.0437,99.9768,2889.4,0,39.0274,NA,NA,NA,NA,NA
"6624",5416.6,2153.72,0.39761,0.939,33.6296,769878.4984,72.6787,2599.77,0,43.7434,NA,NA,NA,NA,NA
"6625",5421.59,1768.68,0.32622,4.505,61.4863,709565.4118,88.6788,2676.52,0,41.08,NA,NA,NA,NA,NA
"6626",7252.08,3058.01,0.42167,16.523,67.3899,993806.9049,115.766,3228.07,0,33.3952,NA,NA,NA,NA,NA
"6627",7551.08,2511.62,0.33261,16.124,64.0272,1048708.036,93.9733,3670.92,0,40.5112,NA,NA,NA,NA,NA
"6628",16051.8,5922.44,0.36895,2.935,137.219,2263410.67,241.794,5341.1,0,28.3481,NA,NA,NA,NA,NA
"6629",8066.47,2651.02,0.32864,15.574,72.9033,1092338.623,117.458,3671.53,0,38.1219,NA,NA,NA,NA,NA
"6630",7821.84,2017.8,0.25796,1.264,64.63,1076380.909,114.183,3752.22,0,36.7305,NA,NA,NA,NA,NA
"6631",9804.46,3378.87,0.34462,4.151,86.7779,1403867.953,142.252,3485.3,0,36.0084,NA,NA,NA,NA,NA
"6632",6144.77,1979.16,0.32208,15.555,55.6195,823221.3238,90.2236,2564.84,0,40.7241,NA,NA,NA,NA,NA
"6633",6062.37,1527.25,0.25192,5.8,59.2791,819153.2959,75.22,3005.07,0,39.7295,NA,NA,NA,NA,NA
"6634",4898.79,958.33,0.19562,1.104,40.6008,703583.06,61.1239,2152.9,0,42.9485,NA,NA,NA,NA,NA
"6635",8142.01,2804.39,0.34443,14.537,67.2183,1109972.015,112.398,3469.5,0,36.9462,NA,NA,NA,NA,NA
"6636",8678.6,1710.12,0.19705,1.505,79.548,1239586.374,102.217,3961.96,0,46.5464,NA,NA,NA,NA,NA
"6637",7382.91,2299.97,0.31152,9.116,76.8378,995649.9412,117.104,3517.84,0,36.5054,NA,NA,NA,NA,NA
"6638",6383.93,1228.54,0.19244,4.836,55.0556,895224.7005,65.7043,3058.76,0,39.489,NA,NA,NA,NA,NA
"6639",9304.81,3404.56,0.36589,17.335,91.5569,1272930.003,142.006,4472.78,0,35.9636,NA,NA,NA,NA,NA
"6640",18821.5,6399.15,0.33999,2.526,260.481,2529199.92,335.001,5762.48,0,21.0303,NA,NA,NA,NA,NA
"6641",8653.12,2105.07,0.24327,0.508,98.2849,1215909.925,126.367,3226.77,0,32.9,NA,NA,NA,NA,NA
"6642",14861.5,4263.23,0.28686,3.689,217.255,2038796.244,260.708,5108.22,0,25.5373,NA,NA,NA,NA,NA
"6643",7828.62,2453.38,0.31338,3.255,75.2284,1116441.735,119.658,3353.28,0,37.4152,NA,NA,NA,NA,NA
"6644",5228.48,2125.46,0.40651,16.738,33.664,737556.5031,70.6155,1651.85,0,44.1479,NA,NA,NA,NA,NA
"6645",19706.3,8533.34,0.43302,4.633,209.354,2661036.792,305.758,7489.81,0,21.3766,NA,NA,NA,NA,NA
"6646",11890.5,5471.81,0.46018,16.978,90.9198,1616011.187,186.303,5659.64,0,37.7308,NA,NA,NA,NA,NA
"6647",8879,2382.56,0.26833,3.583,108.237,1233076.066,146.082,3935.04,0,34.273,NA,NA,NA,NA,NA
"6648",8668.95,2103.92,0.24269,4.355,83.1674,1221931.763,104.433,3830.02,0,34.3278,NA,NA,NA,NA,NA
"6649",6567.29,2034.01,0.30971,4.829,64.9533,853628.9321,95.9051,3306.06,0,37.8616,NA,NA,NA,NA,NA
"6650",10793.1,3916.39,0.36286,6.716,115.595,1546502.584,154.241,3853.78,0,34.7771,NA,NA,NA,NA,NA
"6651",15247.1,4374.22,0.28688,5.935,192.636,2080239.784,192.275,5127.59,0,46.5464,NA,NA,NA,NA,NA
"6652",7710.3,2309.09,0.29948,4.515,88.0987,1037341.232,119.334,3657.71,0,36.9585,NA,NA,NA,NA,NA
"6653",6387.6,1762.43,0.27591,0,35.8124,868293.6489,84.232,2670.51,0,44.1669,NA,NA,NA,NA,NA
"6654",24151,7867.52,0.32576,6.74,182.791,3419611.117,351.35,12146.63,0,24.0232,NA,NA,NA,NA,NA
